SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
1.1,47.9,69.3,21.4,1.14,1.2,3.3,2.5,0.8,53,27,0.2,175,20.2,83.6
1.6,56.2,75.7,19.5,1.21,1.1,3.2,2.5,0.7,58,31,0.5,167,19.9,84.3
1.1,28.7,49.3,20.6,0.9,2.5,2.6,2.3,0.4,41,28,0.4,9,21.3,77.1
1,26.4,49.7,23.2,0.94,6.5,2.6,2.2,0.4,51,28,0.6,305,23.4,67.6
1.2,18.2,42.1,23.9,0.76,13.6,2.5,2.2,0.3,44,22,0.6,342,26,58.2
1,9.3,27.6,18.3,0.63,22.7,2.6,2.2,0.5,38,21,1,321,27.3,55
1.1,7.3,22.2,15,0.69,27.1,2.4,2.1,0.3,39,19,1,312,27.9,53.1
0.6,7.4,19.6,12.2,0.67,25.3,2.2,2,0.2,35,14,1.2,313,27.5,54
0.5,6.3,17.5,11.2,0.61,24.6,2.1,2,0.1,39,15,1,359,27.6,53
0.6,3.3,14.3,11,0.58,30.3,2.1,2,0.1,35,20,0.8,8,27,55.8
0.7,3.7,21.4,17.7,0.74,25.2,2.4,2.1,0.2,48,24,0.6,18,26.2,59
0.9,3.3,29.7,26.4,0.94,15.9,2.5,2.2,0.3,56,31,0.3,11,24.6,66.2
1.3,5.4,38.8,33.4,1.05,4.6,2.5,2.2,0.3,65,38,0.5,17,22.9,71.8
1.3,10.8,40.5,29.7,1.01,1.2,2.5,2.2,0.3,63,30,0.3,27,21.7,75.1
1.2,15.6,43.4,27.8,0.94,0.8,2.5,2.2,0.3,51,26,0.4,28,21.2,76.7
1.3,18.5,43.9,25.4,0.91,0.2,2.5,2.2,0.3,46,24,0.4,22,20.9,76.9
1.4,32.9,59,26.1,1.22,0.8,2.7,2.2,0.5,44,25,0.4,188,20.8,77.1
1.3,23.6,48.5,24.9,1.04,0.3,2.6,2.2,0.4,47,20,0.5,201,20.3,78.4
1.2,18.3,42.9,24.6,0.95,0.9,2.8,2.3,0.5,42,24,0.4,253,20.2,78.6
1.1,8.8,29.8,21,0.81,1.1,2.5,2.2,0.3,41,20,0.5,40,19.9,77.9
1.2,2.4,19.5,17.2,0.71,2.7,2.3,2.2,0.2,26,17,0.4,6,19.5,77.6
1.3,1.9,15.9,14,0.67,5.1,2.3,2.1,0.1,27,12,0.4,8,19.1,78.7
1.2,2.2,15.9,13.6,0.73,4.4,2.3,2.2,0.1,37,18,0.4,310,19.1,78.4
1.4,2.3,16.6,14.3,0.7,4.8,2.3,2.1,0.1,33,14,0.6,23,19,79
0.8,2.2,14.7,12.5,0.67,2.1,2.3,2.1,0.1,24,14,0.5,21,19,79.8
0.6,5.3,16.6,11.3,0.76,4.1,2.3,2.1,0.2,25,16,0.5,28,19.5,77.2
0.7,7.5,18.3,10.8,0.82,7.5,2.3,2.1,0.1,27,16,0.6,30,20.4,73.1
0.9,9.6,23.2,13.6,0.92,10.7,2.3,2.1,0.2,29,19,0.4,12,21.8,68
1.3,11.7,26.6,14.9,0.94,15,2.3,2.1,0.2,31,18,0.7,317,23.4,61.9
1.2,6.4,19.5,13.1,0.87,25.8,2.3,2.2,0.1,30,16,1,321,24.6,57.9
1,5.2,18.9,13.7,0.82,31.2,2.2,2.1,0.1,38,14,1,323,25.2,55.1
1.1,4.7,18.2,13.5,0.86,35.7,2.2,2.1,0.1,41,21,1.1,320,25.8,53.5
1.4,5.4,20.5,15,0.92,34.3,2.3,2.1,0.1,54,18,1,322,25.6,54.7
1.4,7.4,26.3,19,0.99,25.3,2.3,2.1,0.2,54,19,0.9,323,24.6,57.8
1.6,4.2,23.9,19.7,0.84,19,2.2,2.1,0.1,43,21,0.7,13,22.8,62.6
1.9,5,28.1,23.1,0.9,11.9,2.3,2.2,0.2,48,19,0.5,6,21.6,66.3
1.2,7.3,32.2,24.9,0.97,7.8,2.4,2.2,0.2,45,22,0.6,0,20.9,68.9
0.9,4,27.3,23.2,0.82,7.5,2.4,2.2,0.2,38,23,0.5,27,20.6,70.1
0.9,4.3,26.3,22.1,0.81,7,2.3,2.2,0.2,35,20,0.5,14,20.3,71.2
0.8,3.2,23.1,19.9,0.73,7.3,2.4,2.2,0.2,31,16,0.5,28,19.9,72.5
0.9,2.7,20.1,17.3,0.68,9.7,2.3,2.1,0.1,26,14,0.6,28,19.5,73.8
0.9,1.6,16.2,14.6,0.63,10.2,2.3,2.2,0.1,26,10,0.4,27,19.4,74.6
1,1.4,13.3,11.9,0.69,12,2.2,2.2,0.1,23,11,0.5,20,19.2,75.3
1,1.2,12.5,11.3,0.67,12.8,2.2,2.2,-,21,11,0.5,31,18.9,76.1
1.1,1,10.4,9.5,0.63,13.6,2.3,2.2,0.1,25,11,0.4,18,18.9,75.8
1.2,0.9,10.3,9.4,0.63,15.7,2.2,2.2,0.1,17,13,0.6,24,18.7,76
0.9,0.9,8.1,7.2,0.59,16.5,2.2,2.2,-,18,10,0.6,30,18.8,75.4
0.9,10.3,27.3,16.9,0.76,7.3,2.4,2.2,0.1,21,13,0.5,144,18.4,79.4
1,34.1,52.3,18.2,1.12,0.7,2.5,2.3,0.2,40,19,0.6,183,18,82.1
1.4,63.7,84.8,21.1,2.06,1.1,2.8,2.3,0.5,40,17,0.5,184,18.7,78.7
1.6,51.5,74.7,23.1,1.23,2.3,2.7,2.2,0.5,41,19,0.7,183,19.4,75.5
2.5,26,53.8,27.8,0.92,5.9,3.6,2.3,1.3,43,23,0.3,319,20.9,69.5
1.9,22.1,56.8,34.7,1.09,13,2.7,2.2,0.5,49,25,0.5,326,22.5,61.7
1.8,13,40.7,27.7,0.76,20.6,3.1,2.2,1,45,22,0.7,296,23.3,58
1.5,9.7,38.3,28.5,0.88,23.2,2.7,2.1,0.6,41,16,0.8,299,24,55.1
1.5,8.6,32.7,24.1,0.78,32.5,2.3,2,0.3,47,19,0.8,348,24.6,53.3
1.5,5.7,29.3,23.6,0.73,44.2,2.4,2.1,0.3,59,24,0.8,345,25.2,53.7
1.5,6,28.3,22.3,0.77,40.8,2.4,2.1,0.3,65,24,0.7,338,24.5,56.1
1.4,4,26.2,22.2,0.77,35,2.3,2.1,0.3,68,28,0.7,17,23.4,59.3
1.4,3.3,28.6,25.4,0.88,27.5,2.3,2.1,0.3,55,26,0.4,22,22.3,63.2
1.4,6.5,37.5,31,1.1,16.5,2.5,2.1,0.4,61,28,0.3,11,21.7,66.1
1.7,6.5,43,36.5,1.11,8.9,2.6,2.2,0.4,61,28,0.2,359,21.5,67.3
1.8,8.2,43.6,35.4,1.09,7,2.6,2.1,0.4,65,34,0.5,308,21.2,68.8
2,6.8,40.8,33.9,0.92,5.5,2.5,2.1,0.3,60,31,0.3,25,20.9,70.1
1.8,9.5,46.2,36.7,1.07,2,2.7,2.2,0.5,64,27,0.3,239,20.9,70.9
2.3,9.6,40.5,30.9,1.01,3.1,2.7,2.2,0.5,61,29,0.7,195,20.1,75.5
1.5,4.8,27.9,23.2,0.73,7,2.5,2.1,0.3,60,24,0.6,197,19.5,80.2
1.3,2.4,23.9,21.5,0.67,9.1,2.4,2.1,0.2,56,24,0.2,137,19.5,80.5
1.5,1.2,17.2,16,0.54,14.8,2.2,2.1,0.1,61,36,0.5,16,19.5,80.1
1.3,1.1,13,11.9,0.49,19.1,2.1,2,0.1,62,34,0.4,11,19.2,82
1.1,1.6,12.7,11,0.6,19.4,2.1,2.1,0.1,71,36,0.4,330,19,82.9
1.1,2.1,15.5,13.4,0.61,16.9,2.2,2.1,0.1,61,31,0.5,27,19,82.8
1.1,9.5,30.7,21.2,0.8,7.2,2.2,2.1,0.1,68,32,0.2,4,19.2,81.9
1.8,43.6,71.2,27.5,1.62,2.5,2.7,2.2,0.5,76,40,0.4,224,19.7,80
2.6,35.8,63.1,27.4,1.26,4,2.6,2.2,0.4,83,50,0.3,330,20.6,76.2
1.9,26.1,56.8,30.6,1.04,9.5,2.6,2.2,0.4,61,39,0.5,25,22.5,66.8
2,18.4,52.4,33.9,1.05,16.5,2.8,2.2,0.6,78,47,0.6,324,23.9,61.9
1.8,14.1,44.1,30,0.83,28,2.8,2.1,0.6,76,39,0.9,308,26,54.6
1.5,9.1,30.1,21,0.78,32.7,2.3,2,0.3,84,41,1.4,318,24.9,60.4
1.5,10.4,32,21.6,0.77,28.1,2.2,2,0.2,79,38,1.1,335,24.6,61.7
1.3,6.6,27.7,21.1,0.74,31.5,2.3,2,0.3,74,37,1,341,24.2,62.6
1.2,9.1,33,24,0.78,26.2,2.4,2.1,0.3,73,38,0.8,320,23.5,66.2
1.2,7,30.9,23.9,0.81,23.4,2.5,2.1,0.4,96,45,0.8,338,21.7,73.4
1.1,4.7,29,24.3,0.87,20.4,2.3,2.1,0.2,92,45,1,25,20.7,77.7
1.2,5.7,34.6,28.9,0.99,12.1,2.4,2.1,0.3,72,42,0.5,15,20.8,77.3
1.2,4.2,25.6,21.4,0.82,16.6,2.3,2.1,0.3,77,40,0.7,23,20.3,79.1
1.1,2.5,22.4,20,0.69,17.4,2.2,2.1,0.2,73,33,0.9,24,20.3,79.4
1,2.2,19.2,16.9,0.65,19.3,2.2,2.1,0.1,61,33,1.1,23,20.1,78.6
0.9,1.9,16.5,14.6,0.59,20.2,2.2,2.1,0.1,42,26,1,28,20,79.1
0.9,1.4,14,12.7,0.54,21.2,2.2,2.1,0.1,36,24,0.7,23,19.9,78.7
1,1.2,11.3,10,0.58,24.4,2.1,2,0.1,29,14,0.5,15,19.9,77.5
1,1,9.3,8.3,0.57,27.9,2.1,2,0.1,25,17,0.7,19,19.7,76.2
0.9,1,7.8,6.8,0.53,29.9,2.1,2,0.1,23,14,0.6,24,19.5,75.6
0.7,1.1,7.7,6.6,0.52,29.3,2.2,2.1,-,27,19,0.8,16,18.7,81.6
0.5,0.9,6.9,5.9,0.51,29.4,2.1,2.1,-,18,15,0.7,14,18,85.3
0.6,1.6,11.8,10.2,0.55,25.9,2.2,2.1,-,26,14,0.6,12,17.7,85.9
0.7,1.5,13.5,12,0.64,25.5,2.1,2.1,-,27,15,1,26,17.5,84.8
0.7,3.8,25.8,22,0.94,18.5,2.2,2.1,0.2,18,11,0.6,22,17.3,88.5
0.6,13.9,43.5,29.6,1.17,12.3,2.6,2.1,0.5,25,15,0.5,348,17.4,88
0.6,8,35.2,27.2,0.88,16.4,2.6,2.2,0.4,21,12,0.6,29,17.3,89.5
0.8,7.3,28.2,20.9,0.77,21.2,2.6,2.2,0.4,24,17,0.9,26,18.3,82.5
0.9,14.6,41.1,26.5,0.9,17.9,-,-,-,27,17,0.5,337,19.5,77.1
0.7,5.4,25.9,20.5,0.75,-,2.3,2.1,0.2,26,13,0.6,19,19.3,76.9
-,-,-,-,0.83,18.6,2.4,2.1,0.2,35,11,0.6,358,19.1,76.9
1,5.7,27.2,21.5,-,21,2.4,2.1,0.3,27,18,0.9,23,19.1,75.6
0.8,6.4,33.2,26.9,0.75,15.7,2.5,2.1,0.4,33,18,0.7,21,18.9,77.6
0.7,5.9,30.7,24.8,0.73,14.6,2.5,2.2,0.3,29,21,0.5,18,17.7,86.7
0.5,11.3,44.6,33.3,1.08,8,2.6,2.2,0.4,32,19,0.4,18,17.4,88.3
0.5,4.2,31.5,27.3,0.92,10.1,2.4,2.1,0.3,26,18,0.6,21,17.2,89
0.4,5.3,34,28.7,0.98,5.2,2.5,2.2,0.3,18,13,0.4,35,17.1,91.4
0.6,14.1,45.4,31.3,1.08,2.2,2.8,2.2,0.6,22,17,0.6,326,17.2,91.8
0.6,6.1,28.7,22.6,0.89,9.7,2.5,2.2,0.3,30,19,0.6,355,16.9,89.5
0.6,2.2,17.6,15.4,0.68,17.3,2.3,2.2,0.1,18,15,0.9,7,16.9,87.9
0.6,1.7,15.5,13.8,0.55,17.7,2.3,2.2,0.1,19,16,0.7,31,16.9,86.9
0.5,1.7,14.5,12.8,0.65,15.8,2.3,2.1,0.1,12,12,0.6,323,17,86.7
0.6,1.2,10.3,9.1,0.52,20.8,2.2,2.1,0.1,18,12,0.6,15,16.3,89
0.6,1.3,7.9,6.6,0.49,22.3,2.2,2.1,0.1,10,11,0.6,3,16,91.7
0.8,1.2,7.6,6.3,0.49,20.7,2.2,2.1,0.1,11,3,0.5,24,16.1,91.2
0.7,1.4,8.6,7.1,0.5,22.6,2.1,2.1,-,11,11,1.1,23,15.6,88
1,1.5,8.7,7.2,0.51,25.2,2.1,2.1,-,22,11,1.3,19,15.5,85.6
0.7,2.2,12.2,10,0.6,17.5,2.2,2.1,0.1,14,11,0.7,19,15.7,83.8
1,4.5,18.3,13.8,0.72,18.8,2.2,2.1,0.1,18,8,1.6,23,15.9,81.5
0.9,6.4,21.7,15.2,0.74,18.6,2.3,2.1,0.2,21,11,1.1,25,16.5,79.4
0.8,5.8,17.9,12.2,0.61,22.3,2.3,2.1,0.2,26,17,1.6,25,16.8,77.1
0.9,6.6,18.6,12.1,0.65,24,2.4,2.2,0.2,31,17,1.3,20,17.8,72.6
1,7.5,21.3,13.8,0.64,25.7,2.4,2.2,0.2,33,20,1.4,25,18.3,69.8
1,7.3,20,12.8,0.71,27.1,2.3,2.1,0.2,38,20,0.9,9,19.8,64.3
1.2,7,20.8,13.8,0.68,-,-,-,-,35,19,1.1,2,20,63.2
-,6.1,19.8,13.7,0.68,-,-,-,-,37,19,1.1,19,20,62.2
1.4,-,-,-,-,-,2.5,2.1,0.4,32,19,1.1,23,19.7,62.6
1.1,-,-,-,0.7,-,2.6,2.1,0.5,39,14,1.1,21,18.5,66.5
1.3,4.5,25.8,21.3,0.74,-,2.3,2.1,0.2,35,20,1.8,28,17.3,70.6
1.1,3,22.3,19.4,0.74,15.3,2.3,2.1,0.2,38,22,1.6,25,16.6,73
1.1,3.1,21.8,18.7,0.72,15.4,2.4,2.2,0.2,39,19,1.3,26,16.3,74.4
1.1,3,21.8,18.7,0.69,14.4,2.4,2.2,0.2,43,26,1.1,25,16.1,75.4
1.1,2.9,20,17.1,0.68,14.9,2.4,2.2,0.2,43,24,0.8,26,16,75.5
1,2.3,16.5,14.2,0.62,19.4,2.3,2.2,0.1,42,23,1,25,16.1,74.3
1,1.5,12.4,10.9,0.56,22.2,2.3,2.1,0.1,37,23,1,25,16.1,73.5
0.9,1,10.1,9.1,0.6,22.2,2.3,2.2,0.1,32,24,0.7,20,16.1,73.2
1,1.3,9.3,8,0.59,23.9,2.3,2.2,0.1,34,21,0.8,21,15.8,73.7
0.9,1,8.4,7.4,0.58,21.1,2.3,2.2,0.1,31,22,0.5,4,15.9,74.3
0.8,1.6,11.2,9.7,0.6,16.8,2.4,2.2,0.1,36,24,0.2,342,16,74
0.8,1.5,12.1,10.6,0.6,14.3,2.4,2.3,0.1,32,15,0.5,307,15.9,74.8
0.8,2.5,17,14.5,0.64,11.6,2.5,2.3,0.3,34,24,0.4,299,15.9,74.9
0.8,10.8,26.3,15.5,0.76,4.1,2.4,2.2,0.2,26,16,0.5,61,16,77.2
1.6,66,91.7,25.7,1.79,1.9,2.8,2.3,0.5,59,29,0.9,186,15.7,77.8
2.4,49.3,75.2,25.8,1.15,3.6,3.1,2.3,0.7,60,33,0.5,192,16.7,73.2
3.9,26,52.1,26.1,0.83,8.5,3.5,2.3,1.2,56,33,0.4,273,19,66
3.2,25.9,51.9,26,0.78,15.1,2.7,2.2,0.5,62,35,0.7,230,20.8,61.7
2.6,15.8,39.3,23.4,0.66,21.5,2.5,2.2,0.3,54,27,0.6,255,22.4,56.7
2.3,8.3,29.2,20.9,0.8,35.1,2.5,2.1,0.4,51,28,0.8,251,23.3,54.8
2.5,6.4,28.2,21.8,0.86,51.6,2.5,2.2,0.3,64,36,1,234,24,52.7
2.9,7.3,34,26.8,0.93,57.3,2.6,2.2,0.5,69,44,0.8,224,24.4,51.2
3.3,7.6,42.2,34.6,1.01,54.1,2.7,2.1,0.6,81,46,0.7,232,24.4,51.6
4.9,4.6,44.7,40.2,1.08,39,3.6,2.3,1.4,88,50,0.6,299,23.4,54.8
2.9,6.5,45.7,39.2,1.12,31.7,3,2.2,0.8,73,40,0.6,319,21.5,59.7
4.8,11.5,49.5,38,1.07,24.2,2.7,2.2,0.5,63,36,0.4,3,20.2,64.1
4.9,25.2,69.4,44.2,1.12,4.9,2.7,2.1,0.5,91,37,0.8,208,18.3,77.6
5.5,21.7,58.5,36.8,0.93,9.2,2.6,2.2,0.4,97,40,0.7,204,17.4,82
6.3,12,43.3,31.4,0.92,11.8,2.6,2.2,0.4,88,34,0.3,217,17,83.9
5.5,6.4,35.5,29.1,0.93,13.8,2.4,2.2,0.3,99,48,0.3,205,16.7,85.4
4.5,3.2,25.2,22.1,0.74,15.1,2.6,2.2,0.4,92,44,0.4,223,16.4,86.5
4.1,6.8,31,24.2,0.89,6.5,2.6,2.2,0.3,102,52,0.5,208,16.2,87.8
5.5,2.2,23.2,21,0.76,11.6,2.5,2.2,0.3,100,46,0.2,238,16.2,87.8
4.8,1.9,22.5,20.6,0.7,11.5,2.6,2.2,0.3,110,50,0.3,207,16.1,89
2.8,2.2,22,19.8,0.61,9.9,2.5,2.2,0.3,108,47,0.2,229,16,89.2
2.7,4.7,29.8,25.1,0.8,4.9,2.6,2.3,0.2,112,61,0.3,187,16.1,89.4
1.4,3.7,24.4,20.7,0.78,5.3,2.6,2.3,0.3,111,61,0.5,51,16.6,86.3
1.4,19.8,41.2,21.4,1.02,2.9,2.7,2.4,0.4,92,61,0.3,202,16.3,87.3
3,37.3,59.7,22.4,1.48,2.1,2.9,2.4,0.5,100,56,0.3,268,16.5,87.6
3.7,53.3,83.3,30,1.53,3.3,2.9,2.4,0.5,103,66,0.3,178,17.9,81.1
3.4,30.3,69,38.7,1.38,10.7,3.4,2.4,1,118,71,0.4,278,19.9,70.2
2.3,13.3,40.7,27.4,0.86,28.9,2.6,2.2,0.4,73,42,1,330,22.6,53.5
1.9,7.5,29.1,21.5,0.65,37,2.5,2.2,0.3,61,34,1.1,16,24,48.9
1.6,4,23.3,19.3,0.72,41,2.4,2.1,0.3,60,35,0.8,359,24,49.9
1.5,4.8,27.2,22.4,0.73,39.8,2.3,2.1,0.2,65,29,0.8,14,23.8,52.6
1.6,4.2,25.9,21.8,0.71,41.7,2.3,2.1,0.2,68,33,0.6,15,23.9,52.6
1.7,7.8,37.9,30.1,0.87,33.5,2.6,2.1,0.5,72,37,0.5,322,24.1,51.9
1.9,7.4,41.5,34.1,0.84,26.1,2.8,2.1,0.7,81,38,0.4,308,23.1,56.5
2.8,28.3,80.3,52,1.53,9.9,3.3,2.2,1.2,108,49,0.6,197,22.1,63
2.3,10.2,60.2,50,1.18,6.6,3.3,2.2,1.1,107,56,0.2,307,20.7,70.5
2.5,7.9,50.9,43,1.11,9.9,3.7,2.3,1.4,118,66,0.4,268,19.7,75.2
3.4,19.3,65.4,46.1,1.4,5.8,3,2.3,0.6,134,77,0.5,202,19.6,76.6
3.3,19.7,64.3,44.6,1.35,2.2,3.2,2.4,0.8,115,66,0.3,200,20.3,73.6
3.8,19.4,61.2,41.8,1.3,2.2,3.2,2.4,0.8,118,71,0.3,189,20.1,75.7
1.9,16.6,54.3,37.7,1.14,1.5,3,2.4,0.6,85,54,0.2,330,20.4,74.3
1.9,9.1,42.4,33.3,1.03,2.1,2.8,2.3,0.5,74,53,0.1,45,20.5,73.5
1.9,12.5,47,34.5,0.99,1.5,3.4,2.5,0.9,81,49,0.5,307,20.1,76.4
4.5,8,44.9,36.9,1.1,2.3,3,2.4,0.6,129,77,0.3,195,19.4,79
3.4,2.8,27.6,24.8,0.65,7.8,2.9,2.3,0.6,110,62,0.3,247,18.7,86.1
3.5,9,39.1,30.1,0.85,2.2,2.7,2.4,0.3,107,64,0.3,108,19.1,83.5
6,11.7,49,37.3,0.9,1.2,2.8,2.4,0.4,96,57,0.4,46,19.7,76.2
4.3,25.2,57.8,32.6,1.08,1.1,2.9,2.4,0.5,85,51,0.1,27,19.9,75.5
3,32.7,59.6,26.9,1.14,1.9,3,2.5,0.5,102,62,0.6,217,19.3,82.4
4,19.7,44.5,24.8,0.87,4.5,2.8,2.3,0.5,101,66,0.4,299,19.3,81.4
4.6,22.3,53.1,30.8,1.09,9.2,2.8,2.4,0.4,103,66,0.3,36,20.9,72.1
3.7,14.7,46.2,31.5,1.15,16.6,2.8,2.3,0.5,86,62,0.5,300,22.4,64.2
2.5,10.2,35.1,24.9,0.91,20.9,2.5,2.2,0.3,67,45,0.8,313,23.3,60
2.4,7.7,29.3,21.6,0.8,27.3,2.4,2.2,0.2,69,43,0.7,349,24,57.6
2,5.2,24.6,19.4,0.67,35.4,2.3,2.1,0.2,59,37,0.8,1,23.9,60.5
1.8,3.7,20.9,17.1,0.73,33.3,2.3,2.1,0.2,69,36,0.8,12,23.1,64.9
1.5,4.2,25.5,21.3,0.88,28.5,2.6,2.2,0.4,80,41,0.5,337,22.3,67.6
1.6,5.6,30.6,25,1.01,22.2,2.8,2.2,0.6,90,43,0.7,315,21.6,69.2
1.4,3.6,30.1,26.6,1.04,16.5,2.6,2.2,0.4,89,52,0.5,4,20.3,71.8
1.4,5.5,37.5,31.9,1.16,8.8,2.6,2.2,0.4,86,56,0.5,13,20.1,71.4
1.2,3.3,28,24.7,0.95,12.6,2.5,2.2,0.3,78,49,0.8,16,19.3,72.3
1.1,2.3,22.2,19.9,0.79,18,2.3,2.1,0.2,64,42,1.2,23,19,71.6
0.8,2.3,20.1,17.8,0.8,18.2,2.5,2.2,0.2,52,34,0.8,17,19,70.7
0.8,1.7,15.4,13.7,0.68,24.9,2.4,2.2,0.2,44,29,1.3,24,18.4,71.6
0.7,1,12,11,0.63,26.4,2.3,2.2,0.1,35,26,0.9,24,18.4,70.7
0.8,1.1,9.7,8.6,0.68,31.7,2.3,2.2,0.1,31,26,0.8,22,18.1,70.7
0.5,1,7.8,6.7,0.68,31.8,2.4,2.3,0.1,23,18,0.7,16,17.9,72.2
0.7,1.1,7.3,6.2,0.68,36.8,2.3,2.2,0.1,17,14,0.8,22,17.1,72.9
1.2,1,7,6,0.66,37.3,2.3,2.2,0.1,27,13,1.3,23,16.3,74
0.8,0.7,5.8,5.1,0.65,37.4,2.2,2.2,0.1,23,19,1.2,20,15.7,79.5
0.8,1.1,8.5,7.4,0.64,34,2.3,2.2,0.1,30,18,0.8,17,15.7,79.3
0.8,1.5,10.4,8.9,0.66,28.1,2.3,2.2,0.1,25,14,0.9,26,15.6,79.7
0.9,5,23.7,18.7,0.91,19.3,2.4,2.2,0.2,23,17,0.7,25,15.6,78.9
1.1,5.4,21.1,15.7,0.72,21.7,2.5,2.1,0.4,26,12,1.1,26,16.3,74.3
1,6.2,20.5,14.3,0.64,24,2.5,2.2,0.3,28,15,1.1,25,17,71.3
1.1,6.8,24.4,17.7,0.72,20.6,2.6,2.2,0.4,30,14,0.7,22,17.9,68.3
1.1,10.2,31,20.8,0.76,18.8,2.5,2.2,0.3,39,18,0.8,3,18.5,66.6
1.2,5.9,22.1,16.3,0.67,25.8,2.3,2.1,0.2,32,14,0.9,23,19,65.1
0.9,5.5,18.1,12.6,0.62,30.1,2.4,2.1,0.2,27,17,1,19,20.2,60.6
0.9,6.6,21.5,14.9,0.63,28,2.3,2.1,0.2,28,14,0.8,356,20.9,58.5
1.2,5.8,21.9,16.2,0.59,26.5,2.4,2.1,0.3,30,16,1.2,24,19.9,61.2
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4,1.3,13.1,11.8,0.55,21,2.2,2.1,0.1,37,20,0.9,24,16.1,75.2
1.2,1,10,9,0.54,24.1,2.2,2.2,0.1,32,20,1.1,22,16,76
1,0.8,7.6,6.8,0.5,24.7,2.3,2.2,0.1,28,19,0.6,23,16.1,76.1
1.1,1,7.9,6.8,0.49,25.4,2.3,2.2,0.1,24,17,0.6,20,15.9,76.5
1,1,8.5,7.4,0.49,31.1,2.3,2.2,-,37,19,0.8,19,15.2,78.4
1.3,1,11.3,10.4,0.54,30.5,2.3,2.2,-,42,18,0.9,22,15,77
1.4,1.7,12.8,11.1,0.57,27.4,2.2,2.2,-,37,18,1.2,25,15,76
1.3,4.5,23.3,18.8,0.8,20.9,2.3,2.1,0.2,41,19,0.8,24,15.3,74.9
1.2,5.7,25.8,20.1,0.96,19.2,2.6,2.1,0.5,79,26,0.8,24,15.7,73.2
1,5.3,20.9,15.6,0.67,23.7,2.4,2.1,0.3,50,18,1.1,24,16.2,70.3
1.2,5.2,21.7,16.5,0.63,26.5,2.4,2.1,0.3,45,19,1.5,25,16.4,67.2
1.3,5.2,22.1,16.9,0.67,28.5,2.3,2.1,0.2,49,22,1.3,27,16.4,65.3
1.1,4.8,18.9,14.1,0.69,31.3,2.2,2,0.1,46,19,0.9,22,17.4,62.1
1.2,5.3,22.1,16.8,0.73,31,2.2,2.1,0.2,40,21,1,16,17.8,59.2
1.5,5.5,23.8,18.3,0.72,29.1,2.3,2.1,0.3,54,29,1.3,23,17.1,60.5
1.4,7.8,28.7,20.9,0.8,28.9,2.3,2,0.3,50,28,1.1,20,17.5,59
1.5,7.4,32.4,25,0.8,23.1,2.4,2.1,0.3,60,27,0.6,0,17.4,58.5
1.9,6.3,37,30.7,0.96,15.5,2.5,2.2,0.4,58,32,0.6,22,15.9,63.4
1.9,4.4,34.2,29.8,1.01,12.7,2.5,2.2,0.3,54,29,0.7,24,15,67.2
1.4,3.4,27.8,24.4,0.83,14.4,2.4,2.2,0.2,48,28,1,24,14.6,68.8
1.4,3.1,24.9,21.8,0.72,15.5,2.4,2.2,0.2,45,27,0.7,19,14.2,70
1.3,2.7,24.5,21.8,0.72,13.5,2.4,2.2,0.2,37,28,0.5,30,14,70.5
1.1,7.6,30.1,22.5,0.86,5.4,2.6,2.4,0.3,40,29,0.3,54,13.6,75.4
1.3,10.7,32.6,22,1.19,2.1,2.7,2.3,0.3,54,40,0.6,203,13,79.7
1.8,10,31,21,1.33,1.7,2.8,2.4,0.4,64,48,0.4,204,12.6,81.6
1.6,5.1,27.2,22.1,1.13,1.8,2.7,2.3,0.4,62,46,0.3,211,12.4,81.9
1.7,7.3,30.8,23.5,0.8,1.4,2.7,2.4,0.4,68,45,0.3,170,12.1,82.7
1.3,6.8,26.9,20.1,0.73,1.1,2.6,2.3,0.3,53,30,0.1,187,12.1,83.6
1.5,14.6,36.6,22,0.84,1.2,3,2.5,0.5,56,33,0.2,184,12,83.9
1.5,20.8,41.3,20.5,0.93,1.3,3,2.5,0.4,70,44,0.6,214,11.8,84.7
1.8,48.4,65.9,17.5,1.51,0.9,3,2.6,0.4,78,54,0.4,189,11.8,85.2
1.9,85.7,105,19.3,1.92,1.3,3,2.4,0.5,71,42,0.8,177,12.3,82.6
2,49.4,72,22.6,1.18,3,3.1,2.4,0.6,64,43,0.5,170,13.8,74.8
2,37.1,69.4,32.3,1.02,6.9,3.1,2.4,0.7,68,40,0.5,69,16.3,65.8
2.3,27.4,70.5,43,1.11,17.3,3,2.4,0.7,71,47,0.5,303,18.7,55.5
1.8,14.1,45.1,31,0.72,29.8,2.7,2.2,0.6,60,29,1,299,20.7,45.6
1.8,5.6,27.4,21.8,0.67,46.1,2.6,2.1,0.5,54,25,0.9,316,22.1,42
2,4.9,26.4,21.5,0.68,53.1,2.4,2.1,0.4,61,34,0.7,348,22.9,41.8
