SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
3,2.4,23.5,21.1,0.58,30.4,2.4,2.1,0.3,53,30,1.9,10.5,12.2,51.8
2.7,1.8,22.5,20.7,0.63,28.4,2.3,2.1,0.2,51,29,0.9,13.7,11.5,55.1
2.6,2,20.9,18.9,0.61,30.4,2.3,2.1,0.2,45,28,1.4,11.6,10.5,54.4
2.7,1.4,15.3,14,0.52,33.2,2.3,2.1,0.2,38,28,1.1,7.5,11.1,54.5
2.5,0.9,13.5,12.6,0.49,33.8,2.2,2.1,0.1,34,27,1,14.8,10.6,54.5
2.2,0.6,11.3,10.7,0.5,33.7,2.3,2.2,0.1,34,22,0.8,15.6,10.3,52.9
2,0.6,8.2,7.6,0.39,36.2,2.3,2.2,0.1,28,25,1,18.1,9.5,52
1.8,0.7,8.6,7.9,0.36,34,2.2,2.1,0.1,28,20,1,24.1,9.8,51.1
1.8,0.7,7,6.3,0.34,34.8,2.2,2.1,0.1,26,20,1.5,21.6,9.7,49.7
1.7,0.5,5.8,5.3,0.32,35,2.2,2.1,0.1,25,21,1.6,23,9.6,47.8
1.8,0.8,10.9,10,0.33,33.4,2.2,2.1,0.1,21,20,0.9,26.9,9.2,48
1.8,2.2,17.4,15.2,0.17,25.5,2.2,2.1,0.1,27,-,1.2,20.6,9.2,48.4
1.9,9.5,35.5,26,0.68,16.4,2.4,2.1,0.3,27,-,1.4,21.6,9.7,46.4
1.9,11.3,34.3,23,0.78,19.9,2.4,2.1,0.3,35,21,1.3,26,11.4,40.8
1.9,7.9,24.1,16.2,0.57,27.2,2.3,2.1,0.2,31,57,1.2,19.2,13.5,34.7
2.2,8,22.6,14.6,0.47,31.2,2.4,2.1,0.2,31,19,1.1,353.3,15.3,32.8
2.3,6.4,20.7,14.3,0.51,35.8,2.3,2.1,0.2,30,19,1.1,4.6,16.7,29.6
2.3,5.1,17.1,12,0.52,39.8,2.3,2.1,0.2,-,24,1.5,4.7,17.4,28
2.4,4.9,17.1,12.2,0.48,42,2.3,2.1,0.2,-,24,1.4,358.5,17.7,29.8
3.1,5.5,22.8,17.4,0.71,40.6,2.4,2.1,0.3,41,24,1.4,353.7,17.6,31.7
3.2,4.7,23.3,18.6,0.68,38.6,2.4,2.1,0.3,55,35,1.4,9.1,16.8,33.8
3.1,4.3,23.4,19.1,0.6,36.1,2.4,2.1,0.2,55,29,2.1,16.1,15,37.7
3.1,3.3,27.2,23.9,0.67,30.5,2.4,2.1,0.3,60,29,2,13.6,13.4,41.7
3.4,4.1,31.5,27.5,0.79,24.4,2.5,2.1,0.4,59,39,1.4,13.1,12.2,45.3
3.4,3,28.6,25.6,0.67,24,2.5,2.1,0.3,57,39,1.2,12.7,11.5,48
3.4,2.3,26.7,24.4,0.68,22.3,2.5,2.1,0.4,52,36,1.2,12.7,10.6,49.9
2.8,3.1,26.3,23.2,0.68,21.7,2.4,2.2,0.2,-,37,1.1,18.8,10.5,50.1
2.6,2.4,25.8,23.4,0.53,19.3,2.4,2.1,0.2,-,37,0.6,26.9,9.5,52.9
2.3,4.4,29,24.6,0.73,8.6,2.6,2.2,0.4,46,42,0.3,129.6,9.2,64
2.2,7.9,28.1,20.2,0.8,7,2.5,2.2,0.3,46,42,0.3,146.3,8.6,69
2,1.8,15.3,13.5,0.58,10.2,2.6,2.3,0.3,37,38,0.2,94.5,8.2,71.6
3.8,5.4,21.1,15.6,0.71,6.7,2.6,2.3,0.3,47,42,0.2,162.5,8,72.3
2.2,1.8,15,13.2,0.59,8.1,2.6,2.3,0.3,47,42,0.2,109.5,7.6,74.3
2.3,5.4,19.4,14,0.53,5,2.8,2.4,0.4,52,45,0.3,203.1,7.4,75.1
2.5,16,34.2,18.2,0.66,2.7,2.7,2.3,0.4,55,43,0.3,185.9,7.1,76
2.4,32,50.3,18.4,0.84,2.2,2.8,2.4,0.5,50,40,0.2,195.2,7.2,75.4
2.6,54.1,73.1,19.1,1.25,3,2.8,2.3,0.5,66,40,0.4,191.4,7.2,74.8
3,60.2,83.2,23,1.4,5.8,2.8,2.3,0.5,66,42,0.8,162.8,9.2,66.8
2.7,30,53.3,23.3,1.01,12.1,2.9,2.3,0.6,64,42,0.6,214.8,11.8,53.7
2.6,16.7,38.8,22.1,0.76,21.8,2.7,2.2,0.5,51,32,0.7,232,14.2,44.4
2.6,17.4,45.9,28.5,0.79,26.5,2.6,2.2,0.4,51,34,1,289,16.5,33.7
2.3,8,25,16.9,0.66,40.8,2.4,2.1,0.3,38,34,1,288,18.1,31.2
2.1,3.9,17.4,13.5,0.5,50.8,2.5,2.1,0.3,38,30,0.8,312.5,19.3,28.7
1.8,4.4,20.5,16.1,0.64,49.5,2.4,2.1,0.3,39,25,0.8,327.1,19.6,28.3
1.9,4.2,19.9,15.8,0.55,39.9,2.2,2.1,0.2,36,27,0.8,336.4,19.3,33.1
1.9,3.3,20.9,17.6,0.52,32.9,2.3,2.1,0.2,32,27,0.7,348.4,17.9,39
1.7,2.8,27.2,24.4,0.65,23.5,2.4,2.1,0.3,32,24,0.7,10.4,16.2,44.3
2,6,40.1,34.1,1.01,10.5,2.8,2.2,0.7,32,21,0.3,343.4,15.3,48.2
2.4,40.6,80.3,39.7,2.11,2.9,3,2.3,0.8,-,29,0.5,169.4,14.2,54.4
2.3,40.7,75.4,34.7,2.86,1.8,2.9,2.3,0.6,-,29,0.3,70.9,13.1,60.8
2.1,20.5,50.1,29.6,1.8,2.4,2.8,2.2,0.5,35,29,0.2,51.8,12.3,64.8
2.2,21.4,47.8,26.4,0.93,2.1,2.7,2.3,0.4,40,33,0.2,71.8,11.2,68.1
2,8,30,21.9,0.79,6.4,2.6,2.2,0.3,32,-,0.2,60.9,11.2,69
1.8,11.9,34.5,22.6,0.79,4.3,2.6,2.3,0.3,37,-,0.3,147.8,10.9,70.6
1.5,4.7,26.2,21.6,0.68,4.4,2.6,2.3,0.3,37,28,0.1,47.7,10.5,72.2
1.1,10.7,31.3,20.7,0.96,2.4,2.8,2.4,0.4,38,32,0.2,126.7,10.2,74.6
1,1.9,16.8,14.9,0.64,8.4,2.6,2.3,0.3,29,32,0.2,101.6,9.6,75.8
0.9,2.8,17.6,14.8,0.65,7.1,2.5,2.4,0.2,42,39,0.4,199.9,9.4,75.5
1.1,2.1,19.5,17.4,0.61,3.8,2.6,2.4,0.2,-,32,0.3,296.5,9,77.3
1.2,37.9,58.3,20.3,1.09,2.7,2.8,2.4,0.5,47,32,0.1,182.7,9.1,77.2
1.3,45.5,68.2,22.7,1.11,3.5,2.7,2.4,0.4,47,34,0.2,145.2,10,73.8
1.4,27.2,47.8,20.6,1.03,9.2,-,-,-,50,41,0.6,193.9,11.6,65.4
3.3,17.1,39.9,22.8,0.91,18.8,2.5,2.2,0.3,50,56,0.6,190,14.4,54.6
3.9,17.1,47.9,30.8,0.94,27.3,2.5,2.2,0.3,58,43,0.6,175.6,17.2,43.1
2.5,9.9,41.4,31.5,0.95,44.7,2.5,2.1,0.4,58,43,0.5,229.1,19.8,34.5
1.9,5.9,28.6,22.7,0.8,54.7,2.3,2.1,0.2,58,38,0.9,236.5,21.1,30.2
2.4,4.8,25.7,20.9,0.66,54.4,2.3,2.1,0.2,50,35,0.7,250.2,22.2,30.2
1.8,3.7,21.2,17.4,0.56,55.9,2.3,2.1,0.2,-,35,1,310.3,22,31.9
1.8,3.6,22.1,18.6,0.6,53.2,2.3,2.1,0.2,-,33,0.7,325.1,21.6,38.7
1.3,2.9,18.3,15.4,0.55,36.9,2.2,2.1,0.1,44,29,0.8,340.3,19.5,58.7
1.1,2.4,19.1,16.8,0.59,31.7,2.3,2.1,0.2,37,29,1,10.3,18.1,63.6
1.2,2.3,23.6,21.3,0.76,24.2,2.3,2.1,0.2,37,22,0.8,13.8,17.2,67.6
1.3,2,29.1,27.1,0.78,16.3,2.4,2.1,0.2,32,22,0.4,11.7,16.8,70.5
1,17.7,49.1,31.4,1.04,3.9,2.7,2.2,0.5,45,22,0.3,59.7,15.5,73.8
1,23.4,51.1,27.7,0.96,1.7,2.6,2.2,0.4,39,28,0.2,54,14.8,76
0.9,10.6,33.4,22.8,0.72,3.5,2.5,2.2,0.3,39,30,0.3,66.4,14.1,78
0.7,9.7,29.6,19.9,0.74,4.8,2.5,2.2,0.3,37,30,0.2,71,13.7,79.2
0.7,7.7,25.5,17.8,0.68,5,2.4,2.2,0.2,36,27,0.2,63.8,13.1,79.9
0.9,2.1,16.6,14.5,0.61,6.4,2.7,2.3,0.4,35,28,0.3,38,12.8,79.9
0.7,2.3,17.7,15.4,0.74,4.3,2.7,2.4,0.3,35,25,0.1,21.9,12.4,79.5
2.7,2.5,19.5,17,0.69,4.5,2.8,2.5,0.3,66,25,0.2,200.2,11.8,80.5
1,1.5,15.4,13.9,0.49,7,2.5,2.3,0.2,30,68,0.2,193.9,11.8,80
1.1,9,29.1,20.1,0.56,4,2.5,2.3,0.3,30,37,0.1,107.5,11.7,79
1,42.3,62.8,20.5,0.89,3.8,2.5,2.2,0.4,39,37,0.2,156.4,11.9,76.6
2.4,92.8,113.3,20.6,1.85,2.8,2.7,2.2,0.5,65,55,0.3,189.4,11.8,77
4.7,78.8,107.9,29.1,1.56,4.2,2.7,2.2,0.5,65,54,0.6,179.8,13.6,70.6
3.1,43.4,80.6,37.2,1.15,9.1,2.8,2.2,0.6,74,54,0.3,276,16.7,56.3
2.3,28.3,81,52.7,1.47,23,2.9,2.3,0.7,72,53,0.5,283.7,19.1,48.3
2.5,11.3,42,30.7,0.86,36.4,2.5,2.1,0.5,72,38,0.7,279,21.4,41.9
2.4,9.3,35,25.8,0.68,45.9,2.5,2.1,0.4,49,38,0.8,268.3,22.5,38.8
2.4,7.5,33,25.5,0.68,52.3,2.3,2,0.3,54,34,1,274.8,23.2,37.7
2.4,4.5,27.1,22.7,0.62,47.1,2.4,2.1,0.3,58,34,0.9,355.4,23.2,44.6
2.2,7.1,32.6,25.5,0.73,42.5,2.4,2,0.3,62,34,0.7,314.9,23.2,50.2
1.6,6,31.8,25.7,0.73,27.1,2.4,2,0.4,62,37,0.6,344.2,21.2,64.6
1.2,3.8,30.5,26.7,0.84,21.6,2.4,2,0.3,59,33,0.6,13.9,19.1,73.4
1.1,3.8,32.5,28.8,0.89,15.7,2.3,2,0.3,59,39,0.4,8.8,18.3,76.5
1.1,3.9,33.5,29.6,0.92,11,2.4,2.1,0.3,59,39,0.2,3.1,18,77.9
1.1,3.9,32.8,29,0.81,9.8,2.4,2.1,0.3,59,46,0.5,19.1,18,78.6
0.8,5.5,37.5,32,0.94,5.4,2.5,2.1,0.4,77,46,0.4,9.6,17.8,79
0.9,3.6,30.3,26.7,0.89,7.4,2.5,2.1,0.4,75,53,0.5,44.1,17.6,79.5
1.2,2.7,22.7,20,0.71,10.2,2.5,2.1,0.4,75,54,0.6,57.3,17.1,80.5
1,1.8,18.6,16.8,0.59,10.7,2.5,2.1,0.4,56,51,0.6,39.7,16.7,80.4
1,1.2,17,15.8,0.57,10.6,2.4,2.1,0.3,56,45,0.6,52.8,16.2,79.2
1.3,1.3,15.6,14.3,0.54,8.4,2.4,2.1,0.3,59,49,0.8,37.2,15.5,80.3
1,1.1,14.4,13.3,0.55,10.8,2.3,2.1,0.2,50,40,0.5,41.4,15.2,79.6
1,1.6,15.3,13.7,0.53,9.8,2.4,2.1,0.3,51,48,0.6,44.3,14.6,81.5
1.5,4.4,24.7,20.3,0.63,6.7,2.6,2.1,0.5,58,47,0.2,49,14.8,80.6
1.9,24.6,46.5,22,1.04,3.9,2.5,2.2,0.3,58,47,0.2,162.2,14.7,78.6
3.5,76.8,101.9,25.1,1.96,2.6,2.8,2.2,0.6,57,48,0.4,182.7,15.1,77.3
2.9,59.8,89,29.2,1.57,3.4,2.9,2.3,0.6,64,62,0.5,111.3,16,72.5
2.5,31.6,68.7,37.1,1.25,10,2.8,2.2,0.5,59,48,0.3,12.9,18.4,60.1
2.5,19.4,69.8,50.3,1.58,22.1,2.9,2.3,0.6,59,48,0.5,21.1,20.5,51.3
3.3,19.5,79.1,59.6,1.56,29.2,3.1,2.3,0.8,70,59,0.5,277.7,22.6,43.9
4.7,20.2,67.3,47.1,0.97,24.1,3.3,2.1,1.1,84,54,0.8,279.9,23.8,42.9
3.4,11.6,45.4,33.7,0.72,36.1,3,2.1,0.9,55,32,0.7,284.7,25.5,32.8
4.5,14.4,54.2,39.8,0.71,18,2.5,2,0.5,55,43,0.6,265.8,24.4,46.6
5.9,27.5,71,43.5,1.03,10.8,3.1,2,1,94,52,0.5,229.4,23.7,52.6
7.7,43.8,94.2,50.4,1.35,4.3,3.5,2.1,1.4,116,67,0.4,236,23,57.9
6.8,55.2,102.5,47.4,1.91,2.2,4.3,2.2,2.1,116,67,0.4,234.5,22,62.8
5.9,68.9,118.2,49.3,2,2.5,3.8,2.2,1.6,123,83,0.4,192.2,21.2,67.1
5.9,69.9,118.3,48.4,1.67,1.5,3.6,2.2,1.4,112,68,0.3,214.7,20.9,68.5
5.5,59.5,106.5,47,1.68,1.5,3.9,2.3,1.6,115,68,0.2,149.1,20.6,68.4
4,47.8,89.3,41.4,1.46,1.6,3.3,2.3,1,90,55,0.4,45.3,20.6,65
3.2,35.5,73,37.5,1.42,1.7,3.3,2.3,1,76,51,0.2,157,20.6,60.1
3.4,22.1,58.8,36.6,0.99,1.5,3.4,2.3,1.1,76,51,0.2,289.2,20.3,62.8
2.7,20.5,55.2,34.7,0.95,1.7,3.2,2.3,0.9,65,48,0.2,336.4,20.1,62.5
2.1,11,43.5,32.6,0.96,1.9,3,2.4,0.6,52,43,0.2,39.7,20,60.3
1.4,2.4,20.9,18.5,0.54,6.9,2.6,2.2,0.4,37,28,0.3,24.3,19.6,59.3
1.6,3.2,25.7,22.5,0.54,3.9,2.8,2.3,0.5,37,28,0.2,100.1,19.5,62
1.9,11.3,37.1,25.8,0.73,1.9,3.2,2.5,0.7,75,70,0.4,166,19.2,66.2
2.4,15.9,40.8,24.9,0.93,1.6,3.2,2.5,0.7,75,60,0.3,315,18.9,70.5
3,50.3,76.9,26.6,1.27,2.3,3.3,2.5,0.8,68,56,0.4,204.2,18.8,71.4
2.9,77.8,104.2,26.4,1.79,2.5,2.9,2.3,0.6,66,49,0.3,70.2,19.1,68.6
3.2,51.2,85.7,34.5,1.77,3.9,3.1,2.5,0.7,66,49,0.4,342.5,20.2,63.6
3,37.3,83.1,45.8,1.59,8.7,3,2.4,0.6,66,55,0.4,18,21.7,58.9
3.3,24.6,64.5,39.8,1.17,18.4,2.7,2.2,0.5,65,45,0.6,324,23.8,52.3
3.1,15.6,50,34.4,0.87,23.4,2.8,2.1,0.7,56,45,0.7,298.4,25.2,48.4
2.1,8,33.8,25.8,0.71,30.8,2.5,2,0.5,56,37,0.7,316.6,25.9,46.9
2.2,7.5,36.1,28.6,0.73,33.8,2.9,2.1,0.8,54,38,0.6,280.7,26.2,46.5
3.3,11.7,45.2,33.6,0.97,29.9,2.5,2,0.5,69,49,0.8,297.3,26.2,50
2.5,9,46,37,0.99,30.8,2.5,2,0.4,69,50,0.9,330.9,25.4,51.2
2.5,6.2,48.2,42,1.05,33.3,2.6,2.1,0.5,102,67,0.5,313.8,23.5,58.6
2.6,3.4,43.8,40.4,1.08,31.5,2.6,2.1,0.5,99,69,0.3,357.8,22.7,63.3
2.5,2.4,49.9,47.4,1.43,17.5,2.8,2.2,0.6,102,69,0.2,351.5,22.4,65.3
2.6,18,73.9,55.9,1.82,5.7,3.1,2.3,0.9,102,76,0.3,181.5,22.2,67
3.5,11,57.1,46.1,1.46,7,2.8,2.2,0.7,110,76,0.3,231.8,20.9,72.3
3.8,17.1,59.5,42.4,1.38,7.1,3,2.2,0.7,119,79,0.4,191.9,20.5,74.6
3.3,3.8,38.9,35,1,9.6,2.6,2.2,0.5,112,79,0.2,273,20.3,75.4
3,5.1,41.2,36.1,0.99,5.6,2.9,2.3,0.6,112,68,0.1,262.3,20.3,75.6
2.8,5.1,40.7,35.6,1.04,3.4,2.9,2.4,0.6,101,69,0.3,184.1,20.1,77
2.3,5.1,40.3,35.2,0.98,2.4,2.8,2.3,0.5,97,68,0.4,198.2,19.9,77.9
1.4,5,39.1,34.1,0.95,1.5,2.8,2.3,0.5,97,66,0.1,327.9,19.5,79.6
1.9,8.9,41.7,32.9,0.91,1.3,3.1,2.5,0.6,86,61,0.1,286.7,19.4,79.9
1.7,20.5,48.5,28,0.86,1.5,3,2.4,0.5,86,54,0.1,154.6,19.2,80.6
1.7,10.5,37.6,27,0.8,1.6,3.1,2.5,0.6,83,59,0.2,279.9,19.2,80.6
1.7,18,43.1,25.1,0.62,2.4,2.8,2.4,0.4,64,59,0.3,17.6,19.4,78.1
2.1,28.7,54.4,25.6,1.12,2.3,2.7,2.3,0.4,64,50,0.3,301,19.7,74.6
3.5,44.2,73.7,29.6,1.42,4.4,2.8,2.2,0.6,64,64,0.5,240.3,20.4,72.5
2.4,30.9,64,33.2,1.22,8.8,2.6,2.1,0.5,72,53,0.5,127,21.4,69.2
2.8,19,56.8,37.8,1.14,15.1,2.8,2.1,0.7,70,60,0.4,359.1,22.5,64.3
2.6,13,51.2,38.2,1.23,29.6,2.7,2.1,0.6,70,59,0.5,273.9,24.4,56.9
-,6.1,36.6,30.5,0.97,47.8,-,-,-,80,60,0.7,288.9,25.7,51.8
-,-,-,-,0.88,43.2,2.8,2.1,0.8,87,54,0.8,244.7,26.7,52.2
2,6.9,36.3,29.3,-,-,2.5,2,0.5,87,53,0.9,340.5,26,56.4
1.7,9,42.4,33.3,0.95,33.3,2.6,2.1,0.5,81,53,0.8,298.9,25.6,55.7
1.8,4.7,37.7,33,0.91,26,2.6,2.1,0.5,71,51,0.5,348.5,24.3,62.1
1.6,3.7,38.4,34.6,0.94,17.9,2.6,2.1,0.4,71,44,0.5,9.2,22.8,67.5
1.8,3.3,41.6,38.2,0.92,11.3,2.6,2.1,0.5,69,42,0.5,14,21.9,69.9
1.8,6.4,46.6,40.2,0.5,6.9,3.6,2.2,1.4,76,42,0.5,298.2,21.6,70.7
1.7,10,46.9,36.9,1.05,6.8,2.7,2.1,0.5,79,48,0.4,291.5,21.1,72.1
1.5,4.4,40.7,36.3,0.91,5.1,2.4,2.1,0.3,79,55,0.4,23.8,21,72.9
2.3,14,51.5,37.6,1.26,2.5,2.8,2.2,0.6,81,62,0.4,192,20.9,73.9
1.7,5.3,41.1,35.8,0.97,1.9,2.6,2.2,0.4,85,57,0.2,14.9,20.9,74.2
2,4.1,33.9,29.9,0.98,3.4,2.5,2.2,0.3,85,71,0.4,182,20.6,76.8
1.6,2.1,24.5,22.4,0.71,6.4,2.4,2.2,0.2,68,59,0.4,9.1,20.3,78.9
1.6,1,19.9,19,0.63,9.3,2.3,2.2,0.2,67,55,0.4,351.1,20.1,81
1.3,0.9,14.9,14,0.51,16.1,2.2,2.1,0.1,67,37,0.3,4.2,19.6,83.2
1.5,0.6,15.3,14.7,0.51,13.6,2.3,2.2,0.1,31,37,0.5,2.7,19.5,83.5
1.5,1.7,18,16.3,0.75,16.7,2.3,2.1,0.1,26,29,0.3,328.6,19.3,83.4
1.6,2.4,23.1,20.7,0.43,14.9,2.2,2.1,0.1,26,33,0.4,5.4,19.3,82.1
1.7,10.4,40.5,30,0.19,8.7,2.5,2.2,0.3,24,29,0.4,344.6,19.3,80.5
1.8,8.6,34.7,26,0.77,13.9,2.5,2.1,0.3,34,29,0.9,14.6,19.3,78
1.7,12.9,39.2,26.3,0.86,15.2,2.6,2.1,0.4,34,35,0.6,2.9,20.2,74.1
2,13.7,42.1,28.4,1.02,15.9,2.5,2.2,0.4,44,35,0.4,21.1,21.9,68.7
2.1,20.5,51.8,31.4,1.05,17.6,2.8,2.1,0.7,51,37,0.8,293.8,22.7,65.1
2.1,9.7,35.9,26.1,0.97,24.2,2.4,2.1,0.3,51,28,0.8,316.2,23.3,63.5
2,8.7,37.5,28.8,0.99,21.3,2.4,2.1,0.3,42,28,0.6,310.3,23.3,62.8
2.1,14.5,45.7,31.2,0.96,16.8,2.6,2.1,0.5,42,28,0.7,307.4,23.3,62.8
2.4,8.9,38.2,29.3,0.91,17.1,2.6,2.1,0.5,38,27,0.9,17.9,22.9,64.3
2.2,8.9,38.7,29.7,0.93,14.3,2.6,2.1,0.5,39,34,0.7,6.2,23.2,63.4
1.7,6,32.6,26.6,0.84,11.7,2.5,2.1,0.4,32,21,1,19.4,22.8,60.5
1.4,8.4,37.2,28.8,0.87,8.1,2.3,2,0.3,27,21,0.8,23.5,22.7,58.2
1.4,11.3,39.8,28.5,0.97,4.9,2.5,2.1,0.4,31,27,0.5,41.2,22.4,63
2.4,35.5,66,30.5,1.38,1.6,3.1,2.2,0.9,56,36,0.3,193.4,21.6,71
5.2,15.9,49.9,34,0.87,1.6,2.8,2.1,0.7,61,45,0.7,301,20,74.6
4.6,13.2,44,30.7,1.05,2.7,2.8,2.1,0.6,61,41,0.5,206,19.4,79.1
3.7,10.6,40,29.4,1.21,3.5,2.6,2.1,0.4,69,56,0.5,36.4,19.1,79.1
2.2,4.4,33.9,29.5,0.71,2,2.5,2.2,0.3,55,52,0.6,5.9,19.1,78
2.4,9.1,38.1,29,0.79,1.2,2.6,2.3,0.3,54,51,0.3,338.8,19.1,78.8
2.3,9.5,37,27.5,0.74,1.5,2.6,2.2,0.3,48,46,0.3,289.4,19.4,77.4
2,3.7,23.9,20.2,0.58,6.8,2.4,2.2,0.2,47,44,0.5,305.7,19.1,77.5
1.8,1.7,16.6,14.9,0.61,13.6,2.2,2.1,0.1,52,50,0.3,292.1,18.9,78.4
1.8,2,22.5,20.5,0.65,9.3,2.3,2.1,0.2,55,50,0.3,47.2,19.1,77.7
2,8.9,30.4,21.5,0.9,3.8,2.5,2.1,0.3,59,52,0.2,93.2,19.2,78
2.1,24.1,47.1,22.9,1.22,3,2.6,2.2,0.4,74,51,0.2,216.6,19.5,78.4
2.1,16.9,41.7,24.8,0.87,6.5,2.5,2.2,0.3,64,53,0.3,31,20.1,74.2
2.1,16.9,44.1,27.1,1.13,12.1,2.7,2.2,0.5,71,61,0.5,295.9,21.2,70.3
2.2,18.6,47.2,28.6,1.13,21.3,2.6,2.2,0.5,81,68,0.8,230.5,22.2,67.7
2.6,6.9,34,27,0.86,33,2.7,2.1,0.6,83,68,0.6,293.2,23,65.4
2.4,5.6,31.2,25.6,0.87,47.6,2.5,2.1,0.4,93,70,0.7,241.4,23.3,64.4
1.8,4.9,25.7,20.8,0.81,56.9,2.3,2.1,0.2,83,66,0.7,237.1,23.8,62.7
1.9,6.2,31.9,25.8,0.84,50.8,2.4,2.1,0.3,87,63,0.8,229,23.7,62.1
2,8.7,39.4,30.8,1.06,43.2,2.4,2.1,0.3,94,68,0.6,217.1,23.7,61.5
2.7,4.5,37.1,32.5,1.02,38.9,2.8,2.1,0.7,100,64,0.6,280.7,23.5,62
2.1,2.6,32.3,29.7,1.06,31.3,2.5,2.2,0.4,87,67,0.4,353.3,22,66.5
2.2,3.3,37.6,34.3,1.3,19.9,2.5,2.2,0.4,90,70,0.4,8.3,21,69.8
2.5,5,41.2,36.2,1.27,13.6,2.5,2.2,0.3,103,79,0.5,344.2,20.5,71.3
2.4,4.6,33.5,28.9,1.29,15.7,2.4,2.2,0.3,106,75,0.5,330.3,20.1,73.3
2.1,3.2,29.8,26.5,1.14,14.6,2.4,2.1,0.2,107,79,0.3,328.7,19.8,75
2.2,5.6,34.5,28.9,1.07,9.6,2.4,2.2,0.3,92,77,0.3,296.4,19.8,75.6
2.4,4.6,35.7,31,1.08,5.8,2.5,2.2,0.3,90,76,0.2,129.6,19.7,76.2
2,9.8,37.2,27.5,1.07,4.4,2.6,2.3,0.3,88,72,0.7,192.3,18.9,80.2
2,7,32.2,25.2,0.98,3.6,2.6,2.3,0.3,81,77,0.4,156.9,18.6,81.8
2.1,4.1,26.8,22.6,0.94,5,2.5,2.3,0.2,81,74,0.5,186.2,18.6,81.8
2.3,2.5,23,20.5,0.86,5.5,2.6,2.3,0.3,73,71,0.4,206.2,18.6,82
2.2,1.8,19.7,17.9,0.73,10.6,2.4,2.3,0.1,72,64,0.4,358.4,18.6,81.5
1.5,1.4,16.5,15.1,0.66,12.7,2.4,2.2,0.1,67,65,0.4,7.2,18.8,80.2
1.7,4.5,21.9,17.4,0.73,8,2.4,2.2,0.2,71,63,0.4,325.6,19,79.2
1.9,3.9,22.8,18.9,0.73,8.9,2.3,2.1,0.2,53,50,0.6,13.7,19,77.9
1.9,11.2,31.3,20.1,0.93,9.7,2.4,2.2,0.2,56,53,0.2,112.1,19.8,74.9
2,16.5,37.3,20.8,1.04,14.7,2.4,2.2,0.2,66,59,0.7,149.8,21.2,70.4
1.8,13.5,33.8,20.3,0.92,19.1,2.4,2.2,0.3,68,62,1,200.2,21.9,69.1
2,8.9,28.8,19.9,0.95,33,2.4,2.3,0.1,70,63,0.6,197,23.3,64
1.9,4.6,22.7,18.1,0.89,42.6,2.4,2.2,0.2,69,54,0.9,235.3,24.6,59.9
4,3.4,22.4,19,0.88,47.9,2.3,2.2,0.1,74,59,0.8,288,24.8,60.9
4,3.5,20.5,17,0.89,54.2,2.2,2.1,0.1,74,59,0.8,286.2,24.4,61.4
2.9,4.2,25.7,21.5,0.98,51.2,2.3,2.1,0.2,83,62,0.8,227,24.2,61.5
2.7,3.4,28.4,25,0.98,41.7,2.2,2.1,0.1,77,55,0.4,241.8,23.5,63.7
2.9,7.4,38.9,31.5,1.13,27.5,2.4,2.2,0.3,79,53,0.5,226.3,22.2,67.9
1.9,2.6,30.5,27.9,1,26.9,2.4,2.1,0.2,61,51,0.4,337.5,21.2,70.9
1.9,3.5,34.4,31,1.09,21.2,2.4,2.2,0.2,69,50,0.5,292.7,20.6,73
1.6,3.5,29.6,26.1,0.94,22.2,2.3,2.2,0.2,71,50,0.5,331.1,20.1,74.8
1.4,1.9,22.6,20.6,0.77,26.9,2.2,2.1,0.1,72,53,0.5,15,19.9,76.2
1.2,1.3,23.1,21.8,0.75,21.5,2.3,2.1,0.2,70,51,0.4,292.9,20,76.1
1.3,1.3,22,20.8,0.79,20.3,2.3,2.2,0.1,75,54,0.4,11.2,19.8,77
1.3,1.6,19.7,18.2,0.77,20.5,2.4,2.2,0.2,68,57,0.7,306.5,19.7,78.1
1.2,0.8,12.1,11.3,0.62,27.3,2.3,2.2,0.1,59,47,0.6,2.2,19.3,80.2
0.8,0.5,10.1,9.5,0.59,27.8,2.2,2.1,0.1,56,40,0.5,6.5,19.1,80.9
1,1.2,12,10.9,0.55,22.6,2.2,2.1,0.1,51,42,0.4,14.1,19,82.7
0.8,1.1,13,11.9,0.58,16.3,2.4,2.2,0.2,49,53,0.4,84.7,18.9,85.8
0.7,2.2,19.3,17.1,0.64,10.4,2.4,2.2,0.2,48,48,0.6,286.7,19,86.7
1.8,11.4,35.3,23.9,0.85,4.5,2.6,2.3,0.3,47,41,0.3,268.4,19,87.1
1.1,16.9,41.3,24.5,1.06,3.7,2.6,2.3,0.3,47,44,0.4,13.6,18.8,85.3
1.4,31.7,59.7,28.1,1.46,4.7,-,-,-,52,47,0.2,323.6,19.5,81.5
1.7,31.4,65.1,33.7,1.35,7.4,2.7,2.3,0.4,65,51,0.2,58.1,20.4,77.9
1.8,28.1,68.6,40.6,1.71,15.8,3.3,2.3,1,72,59,0.6,312.6,22.3,69.1
1.3,14.7,45,30.4,1.11,27.6,2.6,2.2,0.4,64,48,0.8,320.5,24,59.9
1.3,8.5,37.6,29.2,0.81,34.7,2.5,2.2,0.4,75,56,0.8,302,24.4,58.5
1.4,6.4,35.4,28.9,0.85,42.3,2.7,2.2,0.5,73,60,0.9,303.9,24.9,56.4
